genetic_evidence,expression_specificity,druggability,novelty,competition,literature_trend,composite_score,tier,gene_id,gene_name,track,is_essential,essential_score,is_novel_target,has_existing_drug,pathway,organism,has_structure,uniprot_id,connections
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-23,IL-23,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_GITR,GITR,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BTK,BTK,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NMDA,NMDA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_EGFR/MEK,EGFR/MEK,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PRODYNRPHIN,PRODYNRPHIN,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BRAF,BRAF,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PDE4,PDE4,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_AROA,AROA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CIL-31,CIL-31,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_INTERLEUKIN 31 RECEPTOR ALPHA,INTERLEUKIN 31 RECEPTOR ALPHA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-31,IL-31,both,False,0.0,False,False,,,False,,4
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL6ST,IL6ST,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ALPHA-GLUCOSIDASE,ALPHA-GLUCOSIDASE,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BACTERIAL METALLOENZYMES,BACTERIAL METALLOENZYMES,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PSA MEMBRANE,PSA MEMBRANE,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_DNA,DNA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_RIBOSOMAL PROTEINS,RIBOSOMAL PROTEINS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BACTERIAL MEMBRANES,BACTERIAL MEMBRANES,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ACINETOBACTER BAUMANNII,ACINETOBACTER BAUMANNII,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PEPTIDOGLYCAN,PEPTIDOGLYCAN,both,False,0.0,False,False,,,False,,3
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRSA,MRSA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-13,IL-13,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CASPASE-1,CASPASE-1,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-4RΑ,IL-4RΑ,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-31RA,IL-31RA,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-17A,IL-17A,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-17F,IL-17F,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PAR-2,PAR-2,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-31R,IL-31R,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_DEPOLYMERASES,DEPOLYMERASES,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL13,IL13,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CRISPRCAS,CRISPRCAS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PBP2A,PBP2A,both,False,0.0,False,False,,,False,,3
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL33,IL33,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BAM A,BAM A,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURC,MURC,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURD,MURD,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURE,MURE,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURF,MURF,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LPS,LPS,both,False,0.0,False,False,,,False,,4
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_H2R,H2R,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NK1R,NK1R,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SP,SP,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_DCW,DCW,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_OX40,OX40,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL17A,IL17A,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL31R,IL31R,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_H4R,H4R,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_H1R,H1R,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_KOR,KOR,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TRPV3,TRPV3,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL31,IL31,both,False,0.0,False,False,,,False,,3
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BAMA,BAMA,both,False,0.0,False,False,,,False,,5
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL4,IL4,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BAM,BAM,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURA,MURA,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TRPA1,TRPA1,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_EGFR,EGFR,both,False,0.0,False,False,,,False,,5
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TRPV4,TRPV4,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_JAK,JAK,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TUBULIN,TUBULIN,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURB,MURB,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LPTD,LPTD,both,False,0.0,False,False,,,False,,5
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL4RΑ,IL4RΑ,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL31RA,IL31RA,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TRP,TRP,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_COX-1,COX-1,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MOR,MOR,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MURG,MURG,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_OMPS,OMPS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BAMD,BAMD,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ECOLI,ECOLI,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRGPRX4,MRGPRX4,both,False,0.0,False,False,,,False,,3
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_WALR,WALR,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_WALK,WALK,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRAY,MRAY,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MREB,MREB,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MUR,MUR,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PBP,PBP,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SORTASES,SORTASES,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_GLMU,GLMU,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PA4735,PA4735,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SSRA,SSRA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_XOOFTSZ,XOOFTSZ,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SALMONELLA,SALMONELLA,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PLN,PLN,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_GRPR,GRPR,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NGF,NGF,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TLN,TLN,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CHEMOKINES,CHEMOKINES,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL17,IL17,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PDL1,PDL1,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL23,IL23,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CYTOKINES,CYTOKINES,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TRPV2,TRPV2,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NAV1.7,NAV1.7,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL6,IL6,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_STAT3,STAT3,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BDNF,BDNF,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRGPRX2,MRGPRX2,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_FLG,FLG,both,False,0.0,False,False,,,False,,0
0.1062116592623062,0.3,0.2,0.3,0.7,0.5,0.2916,Tier 4 - Low Priority,HS_TRPV1,TRPV1,pruritus,False,0.0,False,False,,Homo sapiens,False,E7EQ78,2
0.1053241963336693,0.3,0.2,0.3,0.7,0.5,0.2913,Tier 4 - Low Priority,HS_IL31,IL31,pruritus,False,0.0,False,False,,Homo sapiens,False,Q6EBC2,2
0.0768915851473278,0.3,0.2,0.3,0.7,0.5,0.2842,Tier 4 - Low Priority,HS_JAK1,JAK1,pruritus,False,0.0,False,False,,Homo sapiens,False,A0A5F9ZHN8,2
0.075856265174035,0.3,0.2,0.3,0.7,0.5,0.284,Tier 4 - Low Priority,HS_S1PR1,S1PR1,pruritus,False,0.0,False,False,,Homo sapiens,False,A0A3B3IUD4,3
0.0399707199471413,0.3,0.2,0.3,0.7,0.5,0.275,Tier 4 - Low Priority,HS_OSMR,OSMR,pruritus,False,0.0,False,False,,Homo sapiens,False,H0Y9E3,2
0.0342603710236304,0.3,0.2,0.3,0.7,0.5,0.2736,Tier 4 - Low Priority,HS_GRPR,GRPR,pruritus,False,0.0,False,False,,Homo sapiens,False,X5D7H2,2
0.0308235178578989,0.3,0.2,0.3,0.7,0.5,0.2727,Tier 4 - Low Priority,HS_TRPV4,TRPV4,pruritus,False,0.0,False,False,,Homo sapiens,False,A0A6Q8PFZ3,2
0.0205523975588393,0.3,0.2,0.3,0.7,0.5,0.2701,Tier 4 - Low Priority,HS_MRGPRX1,MRGPRX1,pruritus,False,0.0,False,False,,Homo sapiens,False,A0A494C1K4,2
0.0185761033506162,0.3,0.2,0.3,0.7,0.5,0.2696,Tier 4 - Low Priority,HS_MRGPRX4,MRGPRX4,pruritus,False,0.0,False,False,,Homo sapiens,False,A0A2I4R868,2
0.0177800093485544,0.3,0.2,0.3,0.7,0.5,0.2694,Tier 4 - Low Priority,HS_HRH4,HRH4,pruritus,False,0.0,False,False,,Homo sapiens,False,Q9H3N8,2
0.017383666386134,0.3,0.2,0.3,0.7,0.5,0.2693,Tier 4 - Low Priority,HS_NPPB,NPPB,pruritus,False,0.0,False,False,,Homo sapiens,False,P16860,2
0.010710924923373,0.3,0.2,0.3,0.7,0.5,0.2677,Tier 4 - Low Priority,HS_MRGPRX2,MRGPRX2,pruritus,False,0.0,False,False,,Homo sapiens,False,Q96LB1,2
